ADDRESSBLOCK,ADDRESSROAD,ADDRESSSTREET,X,Y
111,HDB-WOODLANDS,WOODLANDS STREET 13,1.43794,103.78206
145,HDB-WOODLANDS,WOODLANDS STREET 13,1.43612,103.77325
103,EASTCREEK @ CANBERRA,CANBERRA STREET,1.45068,103.83076
103B,EASTCREEK @ CANBERRA,CANBERRA STREET,1.45057,103.83124
262,HDB-SERANGOON ESTATE,SERANGOON CENTRAL DRIVE,1.35323,103.87204
663A,WATERWAY SUNBEAM,PUNGGOL DRIVE,1.40024,103.91708
266A,PUNGGOL EMERALD,PUNGGOL WAY,1.40596,103.89797
635B,SENJA GATEWAY,SENJA ROAD,1.3866,103.75771
168,HDB-QUEENSTOWN,STIRLING ROAD,1.29002,103.80319
12,BUKIT HO SWEE VIEW,TAMAN HO SWEE,1.28781,103.83278
202,YISHUN PALM SPRING,YISHUN STREET 21,1.43067,103.83733
181,MARSILING HEIGHTS,MARSILING ROAD,1.43961,103.77938
308,WATERWAY TERRACES I,PUNGGOL WALK,1.40777,103.89888
137,MULTI STOREY CAR PARK,EDGEDALE PLAINS,1.39239,103.90939
614,PUNGGOL SPRING,EDGEFIELD PLAINS,1.40331,103.90968
180,MULTI STOREY CAR PARK,EDGEFIELD PLAINS,1.39861,103.90935
404,MULTI STOREY CAR PARK,FERNVALE LANE,1.38782,103.87332
413,CORAL VALE,FERNVALE LINK,1.38948,103.87829
410,CORAL SPRING,FERNVALE ROAD,1.39038,103.87654
406,MULTI STOREY CAR PARK,FERNVALE ROAD,1.38817,103.87483
408,CORAL VALE,FERNVALE ROAD,1.38913,103.87688
434,FERNVALE RESIDENCE,FERNVALE ROAD,1.39396,103.87654
215,COMPASSVALE MAST,COMPASSVALE DRIVE,1.39026,103.89303
217,COMPASSVALE MAST,COMPASSVALE DRIVE,1.38976,103.89448
96,CITY VUE @HENDERSON,HENDERSON ROAD,1.28754,103.82133
77A,MARINE DRIVE VIEW,MARINE DRIVE,1.30234,103.90825
870B,TAMPINES GREENLACE,TAMPINES STREET 86,1.35645,103.93113
8,KALLANG TRIVISTA,UPPER BOON KENG ROAD,1.31271,103.8707
2A,BRICKWORKS ESTATE,JALAN BUKIT MERAH,1.28692,103.80682
292,SKYPEAK @ BUKIT BATOK,BUKIT BATOK EAST AVENUE 6,1.3445,103.75538
810,KEAT HONG COLOURS,CHOA CHU KANG AVENUE 7,1.37406,103.74616
892C,MULTI STOREY CAR PARK,WOODLANDS DRIVE 50,1.43678,103.78941
278,COMPASSVALE HELM,COMPASSVALE BOW,1.38142,103.89009
601,TAMPINES GREENRIDGES,TAMPINES AVENUE 9,1.36119,103.93634
605,TAMPINES GREENRIDGES,TAMPINES STREET 61,1.36213,103.93635
16,MOUNT FABER VIEW,TELOK BLANGAH CRESCENT,1.27805,103.8215
14A,MOUNT FABER VIEW,TELOK BLANGAH CRESCENT,1.27776,103.82073
20,MOUNT FABER VIEW,TELOK BLANGAH CRESCENT,1.27692,103.82182
10,HDB-BUKIT MERAH,TELOK BLANGAH CRESCENT,1.27773,103.81977
651,MULTI STOREY CAR PARK,JURONG WEST STREET 61,1.33712,103.69716
601A,MULTI STOREY CAR PARK,JURONG WEST STREET 62,1.33945,103.69985
676,EDELWEISS@JURONG,JURONG WEST STREET 64,1.34636,103.70466
675,EDELWEISS@JURONG,JURONG WEST STREET 64,1.34551,103.70316
175B,CORPORATION TIARA,YUNG KUANG ROAD,1.33283,103.72104
818,KEAT HONG MIRAGE,CHOA CHU KANG AVENUE 1,1.37803,103.74883
117,TENTERAM PEAK,JALAN TENTERAM,1.32834,103.86165
812B,KEAT HONG COLOURS,CHOA CHU KANG AVENUE 7,1.37309,103.74639
353A,ANCHORVALE PLAINS,ANCHORVALE LANE,1.39381,103.88562
355A,ANCHORVALE PLAINS,ANCHORVALE LANE,1.39297,103.88511
356A,ANCHORVALE PLAINS,ANCHORVALE LANE,1.39344,103.88481
356,ANCHORVALE PLAINS,ANCHORVALE LANE,1.39312,103.8846
659,NEE SOON CENTRAL VIEW,YISHUN AVENUE 4,1.42142,103.83925
664A,HDB-YISHUN,YISHUN AVENUE 4,1.42055,103.84122
588,HDB-WOODLANDS,WOODLANDS DRIVE 16,1.42767,103.79464
702,TAMPINES SUNRISE,TAMPINES STREET 71,1.35617,103.93748
727,TAMPINES COURTVIEW,TAMPINES STREET 71,1.35631,103.93548
706,TAMPINES SUNRISE,TAMPINES STREET 71,1.3575,103.93756
729,TAMPINES COURTVIEW,TAMPINES STREET 71,1.35644,103.93414
808A,PING YI GREENS,CHAI CHEE ROAD,1.32687,103.92385
2,HDB-HOUGANG,HOUGANG AVENUE 3,1.36314,103.89318
1,HDB-HOUGANG,HOUGANG AVENUE 3,1.36413,103.893
7,HDB-HOUGANG,HOUGANG AVENUE 3,1.36233,103.89351
116,HDB-GEYLANG EAST,ALJUNIED AVENUE 2,1.32125,103.8867
510,HDB-BEDOK,BEDOK NORTH STREET 3,1.33234,103.9305
113B,ALKAFF OASIS,ALKAFF CRESCENT,1.336,103.87256
348D,ADORA GREEN,YISHUN AVENUE 11,1.42693,103.8429
1A,HDB-WOODLANDS,WOODLANDS CENTRE ROAD,1.44121,103.77053
2A,HDB-WOODLANDS,WOODLANDS CENTRE ROAD,1.44092,103.77055
6A,,WOODLANDS CENTRE ROAD,1.44298,103.77014
779,HDB-WOODLANDS,WOODLANDS CRESCENT,1.44751,103.80028
788E,HDB-WOODLANDS,WOODLANDS CRESCENT,1.44442,103.80234
787E,HDB-WOODLANDS,WOODLANDS CRESCENT,1.44492,103.8023
440,WEST RIDGES @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 8,1.35572,103.7393
717C,ADMIRALTY VISTA,WOODLANDS DRIVE 70,1.44094,103.79867
319,,ANCHORVALE DRIVE,1.39053,103.89047
301,MULTI STOREY CAR PARK,ANCHORVALE DRIVE,1.38888,103.89154
297B,HDB-CHOA CHU KANG,CHOA CHU KANG AVENUE 2,1.37735,103.74311
251A,MULTI STOREY CAR PARK,CHOA CHU KANG AVENUE 2,1.37876,103.74494
659A,MULTI STOREY CAR PARK,CHOA CHU KANG CRESCENT,1.40107,103.74906
343A,MULTI STOREY CAR PARK,CHOA CHU KANG LOOP,1.38384,103.74595
502A,MULTI STOREY CAR PARK,CHOA CHU KANG STREET 51,1.38871,103.74296
406,SIN MING GARDEN,SIN MING AVENUE,1.36295,103.83409
720,,CLEMENTI WEST STREET 2,1.30246,103.76375
721,,CLEMENTI WEST STREET 2,1.30265,103.76452
601A,MULTI STOREY CAR PARK,ELIAS ROAD,1.37735,103.94338
4A,MULTI STOREY CAR PARK,SAINT GEORGE'S LANE,1.3227,103.86022
841A,,JURONG WEST STREET 81,1.34421,103.69312
578,HDB-WOODLANDS,WOODLANDS DRIVE 16,1.43154,103.79615
579,HDB-WOODLANDS,WOODLANDS DRIVE 16,1.43071,103.79571
580,HDB-WOODLANDS,WOODLANDS DRIVE 16,1.43058,103.79628
687A,HDB-WOODLANDS,WOODLANDS DRIVE 75,1.441,103.80722
307A,,TAMPINES STREET 32,1.35339,103.95635
162,,YISHUN STREET 11,1.43306,103.8324
450A,MULTI STOREY CAR PARK,CHOA CHU KANG AVENUE 4,1.37935,103.73569
101C,,LORONG 2 TOA PAYOH,1.33926,103.84706
435A,MULTI STOREY CAR PARK,HOUGANG AVENUE 8,1.37769,103.894
108A,DEPOT HEIGHTS SHOPPING CENTRE,DEPOT ROAD,1.28086,103.81014
842A,MULTI STOREY CAR PARK,TAMPINES STREET 82,1.35126,103.93798
612,DAMAI GROVE,PUNGGOL DRIVE,1.40461,103.90867
305C,TREELODGE@PUNGGOL,PUNGGOL ROAD,1.40542,103.90691
305,TREELODGE@PUNGGOL,PUNGGOL ROAD,1.4059,103.90629
196,MULTI STOREY CAR PARK,PUNGGOL FIELD,1.39937,103.90706
194,MULTI STOREY CAR PARK,PUNGGOL ROAD,1.40202,103.90652
603,PUNGGOL LODGE,PUNGGOL ROAD,1.40387,103.90799
302,CORALINUS,PUNGGOL PLACE,1.40487,103.90458
19A,MULTI STOREY CAR PARK,QUEEN'S CLOSE,1.29297,103.80054
212,COMPASSVALE PEARL,COMPASSVALE DRIVE,1.38616,103.90004
361,SUN NATURA,SEMBAWANG CRESCENT,1.44632,103.81393
261A,TOA PAYOH APEX,TOA PAYOH EAST,1.33373,103.85572
358,HDB-TAMPINES,TAMPINES STREET 33,1.35447,103.961
334,HDB-WOODLANDS,WOODLANDS STREET 32,1.43004,103.78045
402,HDB-WOODLANDS,WOODLANDS STREET 41,1.43106,103.77226
411,HDB-WOODLANDS,WOODLANDS STREET 41,1.42851,103.77282
409,HDB-WOODLANDS,WOODLANDS STREET 41,1.42912,103.77333
405,HDB-WOODLANDS,WOODLANDS STREET 41,1.42999,103.77226
428,HDB-WOODLANDS,WOODLANDS STREET 41,1.42698,103.77258
406,HDB-WOODLANDS,WOODLANDS STREET 41,1.4294,103.77273
415,HDB-WOODLANDS,WOODLANDS STREET 41,1.42791,103.77401
424,HDB-WOODLANDS,WOODLANDS STREET 41,1.42729,103.77486
873,HDB-WOODLANDS,WOODLANDS STREET 81,1.4433,103.78975
110A,MULTI STOREY CAR PARK,LORONG 1 TOA PAYOH,1.34195,103.84616
445A,MULTI STOREY CAR PARK,CHOA CHU KANG AVENUE 4,1.38122,103.73664
689,MULTI STOREY CAR PARK,WOODLANDS DRIVE 75,1.44469,103.80887
688,MULTI STOREY CAR PARK,WOODLANDS DRIVE 75,1.44398,103.8075
70B,TELOK BLANGAH RIDGEVIEW,TELOK BLANGAH HEIGHTS,1.27656,103.81069
70A,TELOK BLANGAH RIDGEVIEW,TELOK BLANGAH HEIGHTS,1.27638,103.81137
126,HDB-GEYLANG,ALJUNIED ROAD,1.32363,103.88212
125,HDB-GEYLANG,ALJUNIED ROAD,1.32327,103.88175
158,HDB-BISHAN,BISHAN STREET 13,1.34654,103.85621
161,HDB-BISHAN,BISHAN STREET 13,1.34759,103.85641
162,HDB-BISHAN,BISHAN STREET 13,1.34758,103.85595
183A,CORPORATION SPRING,CORPORATION DRIVE,1.33292,103.72245
567A,MULTI STOREY CAR PARK,HOUGANG STREET 51,1.37899,103.88849
111A,MULTI STOREY CAR PARK,RIVERVALE WALK,1.38376,103.90091
171,MULTI STOREY CAR PARK,EDGEDALE PLAINS,1.39488,103.91258
624A,MULTI STOREY CAR PARK,ELIAS ROAD,1.37799,103.94183
430,FERNVALE RIDGE,FERNVALE LINK,1.39428,103.87815
5A,MULTI STOREY CAR PARK,HOLLAND CLOSE,1.30882,103.79617
172A,MULTI STOREY CAR PARK,HOUGANG AVENUE 1,1.35062,103.88903
805,MULTI STOREY CAR PARK,HOUGANG CENTRAL,1.37068,103.89436
446,FERNVALE LODGE,JALAN KAYU,1.39206,103.87328
340,HDB-TAMPINES,TAMPINES STREET 33,1.35115,103.95979
17A,MOUNT FABER VIEW,TELOK BLANGAH CRESCENT,1.27738,103.8216
385,,YISHUN AVENUE 6,1.42834,103.84753
550A,MULTI STOREY CAR PARK,SERANGOON NORTH AVENUE 3,1.37256,103.87
450,FERNVALE CREST,SENGKANG WEST WAY,1.3942,103.87342
622A,MULTI STOREY CAR PARK,BUKIT BATOK CENTRAL,1.35006,103.74851
631,BUKIT BATOK BUS INTERCHANGE,BUKIT BATOK CENTRAL,1.34987,103.75081
980,MULTI STOREY CAR PARK,BUANGKOK CRESCENT,1.38,103.88012
533A,MULTI STOREY CAR PARK,BUKIT PANJANG RING ROAD,1.38515,103.76346
541A,MULTI STOREY CAR PARK,BUKIT PANJANG RING ROAD,1.38275,103.76297
537A,MULTI STOREY CAR PARK,BUKIT PANJANG RING ROAD,1.38412,103.76286
70A,REDHILL RISE,REDHILL CLOSE,1.28701,103.81691
501,MONTREAL SPRING,WELLINGTON CIRCLE,1.4516,103.82137
6A,MULTI STOREY CAR PARK,BOON KENG ROAD,1.31728,103.86138
782A,MULTI STOREY CAR PARK,PASIR RIS STREET 71,1.37324,103.93837
637A,,BEDOK RESERVOIR ROAD,1.33055,103.90433
441,FERNVALE VISTA,FERNVALE ROAD,1.39166,103.8751
518,THE PREMIERE @ TAMPINES,TAMPINES CENTRAL 7,1.35619,103.93883
18,BUONA VISTA COURT,HOLLAND DRIVE,1.31158,103.79193
8C,CITY VIEW @ BOON KENG,BOON KENG ROAD,1.31655,103.86103
308C,TECK GHEE VISTA,ANG MO KIO AVENUE 1,1.36527,103.84482
348A,ADORA GREEN,YISHUN AVENUE 11,1.42735,103.84122
163,HDB-BISHAN,BISHAN STREET 13,1.34802,103.85627
164,HDB-BISHAN,BISHAN STREET 13,1.34846,103.85609
165,HDB-BISHAN,BISHAN STREET 13,1.3492,103.85619
107A,ALKAFF OASIS,BIDADARI PARK DRIVE,1.33478,103.8724
111B,ALKAFF OASIS,ALKAFF CRESCENT,1.33501,103.87333
112A,ALKAFF OASIS,ALKAFF CRESCENT,1.33544,103.8734
227A,ANG MO KIO COURT,ANG MO KIO STREET 23,1.36825,103.84011
228B,ANG MO KIO COURT,ANG MO KIO STREET 23,1.36838,103.83922
52A,BLANGAH VIEW,TELOK BLANGAH DRIVE,1.27333,103.81109
78A,MULTI STOREY CAR PARK,TELOK BLANGAH STREET 32,1.27338,103.80893
22A,TEBAN VISTA,TEBAN GARDENS ROAD,1.3233,103.73939
342,HDB-TAMPINES,TAMPINES STREET 33,1.35115,103.9618
364,HDB-TAMPINES,TAMPINES STREET 34,1.35694,103.95987
363,HDB-TAMPINES,TAMPINES STREET 34,1.35552,103.96086
728,TAMPINES COURTVIEW,TAMPINES STREET 71,1.35623,103.93484
775A,MULTI STOREY CAR PARK,WOODLANDS CRESCENT,1.44817,103.80034
498C,MULTI STOREY CAR PARK,TAMPINES STREET 45,1.36078,103.95901
94A,MULTI STOREY CAR PARK,BEDOK NORTH AVENUE 4,1.33345,103.94197
787A,MULTI STOREY CAR PARK,CHOA CHU KANG DRIVE,1.39524,103.7477
771A,MULTI STOREY CAR PARK,CHOA CHU KANG STREET 54,1.39453,103.74996
101,HDB-WOODLANDS,WOODLANDS STREET 13,1.43598,103.78193
152,HDB-WOODLANDS,WOODLANDS STREET 13,1.43507,103.77423
291F,MULTI STOREY CAR PARK,BUKIT BATOK STREET 24,1.34274,103.75526
290H,MULTI STOREY CAR PARK,BUKIT BATOK STREET 24,1.34328,103.75799
288H,MULTI STOREY CAR PARK,BUKIT BATOK STREET 25,1.34556,103.76014
33,MULTI STOREY CAR PARK,PARK CRESCENT,1.28554,103.84227
112C,DEPOT HEIGHTS,DEPOT ROAD,1.28132,103.80786
180,BOON LAY MEADOW,BOON LAY DRIVE,1.34808,103.70818
655,,JURONG WEST STREET 61,1.33551,103.69811
687,,CHOA CHU KANG DRIVE,1.40385,103.74988
142A,MULTI STOREY CAR PARK,PASIR RIS STREET 11,1.36287,103.95975
401A,HDB-BUKIT PANJANG,FAJAR ROAD,1.38125,103.76894
446A,FAJAR SHOPPING CENTRE/MULTI STOREY CAR PARK,FAJAR ROAD,1.38378,103.77135
304,MULTI STOREY CAR PARK,ANCHORVALE LINK,1.38788,103.8893
306,MULTI STOREY CAR PARK,ANCHORVALE LINK,1.39044,103.88841
303,MULTI STOREY CAR PARK,ANCHORVALE LINK,1.38738,103.89061
347A,MULTI STOREY CAR PARK,ANG MO KIO AVENUE 3,1.36733,103.84892
104C,KEBUN BARU HEIGHTS,ANG MO KIO STREET 11,1.37193,103.83833
256A,MULTI STOREY CAR PARK,ANG MO KIO STREET 21,1.3704,103.8359
255A,MULTI STOREY CAR PARK,ANG MO KIO STREET 21,1.37043,103.83467
152A,HDB-BISHAN,BISHAN STREET 11,1.34518,103.85483
351,HDB-TAMPINES,TAMPINES STREET 33,1.35282,103.96291
311,HDB-TAMPINES,TAMPINES STREET 33,1.3533,103.95743
352,HDB-TAMPINES,TAMPINES STREET 33,1.35417,103.96244
61,MULTI STOREY CAR PARK-TEBAN PLACE,TEBAN GARDENS ROAD,1.32214,103.73829
57A,BLANGAH VIEW,TELOK BLANGAH HEIGHTS,1.27505,103.81177
88A,MULTI STOREY CAR PARK,TELOK BLANGAH HEIGHTS,1.27729,103.80774
80,TELOK BLANGAH TOWERS,TELOK BLANGAH STREET 31,1.27384,103.80692
73A,MULTI STOREY CAR PARK,TELOK BLANGAH STREET 32,1.27531,103.80918
158A,MULTI STOREY CAR PARK,JALAN TECK WHYE,1.37966,103.75657
160A,MULTI STOREY CAR PARK,JALAN TECK WHYE,1.3805,103.75708
267A,MULTI STOREY CAR PARK,TOH GUAN ROAD,1.34156,103.74494
282A,MULTI STOREY CAR PARK,TOH GUAN ROAD,1.3401,103.74711
286E,MULTI STOREY CAR PARK,TOH GUAN ROAD,1.33927,103.74517
173,HDB-WOODLANDS,WOODLANDS STREET 13,1.43297,103.77781
103,HDB-WOODLANDS,WOODLANDS STREET 13,1.43662,103.78098
165,HDB-WOODLANDS,WOODLANDS STREET 13,1.43297,103.77493
656A,MULTI STOREY CAR PARK,WOODLANDS RING ROAD,1.43719,103.79872
630A,,WOODLANDS RING ROAD,1.43509,103.8012
712B,GOLDEN LAVENDER,JURONG WEST STREET 71,1.34289,103.69691
31A,SKYRESIDENCE @ DAWSON,MARGARET DRIVE,1.29851,103.80356
37A,SKYRESIDENCE @ DAWSON,MARGARET DRIVE,1.29796,103.80537
41,SKYOASIS @ DAWSON,MARGARET DRIVE,1.29647,103.80693
407A,NORTHSHORE RESIDENCES I,NORTHSHORE WALK,1.41621,103.90142
407B,NORTHSHORE RESIDENCES II,NORTHSHORE LINK,1.41739,103.90281
321,,ANCHORVALE DRIVE,1.3902,103.89154
686,,CHOA CHU KANG CRESCENT,1.40408,103.7489
683,,CHOA CHU KANG CRESCENT,1.40431,103.74585
287A,,CHOA CHU KANG AVENUE 2,1.37876,103.74187
96,HAVELOCK HEIGHTS,HAVELOCK ROAD,1.28852,103.83247
688C,HDB-WOODLANDS,WOODLANDS DRIVE 75,1.44328,103.80729
688B,HDB-WOODLANDS,WOODLANDS DRIVE 75,1.44347,103.80703
690F,HDB-WOODLANDS,WOODLANDS DRIVE 75,1.44269,103.80743
689C,HDB-WOODLANDS,WOODLANDS DRIVE 75,1.44481,103.80841
417,HDB-WOODLANDS,WOODLANDS STREET 41,1.42886,103.77402
410,HDB-WOODLANDS,WOODLANDS STREET 41,1.42873,103.77349
373,HDB-HOUGANG,HOUGANG STREET 31,1.36268,103.89039
524,PANGSHAN VALLEY,JELAPANG ROAD,1.38614,103.76586
525,PANGSHAN VALLEY,JELAPANG ROAD,1.38659,103.76541
518,PANGSHAN VALLEY,JELAPANG ROAD,1.38703,103.76692
522,PANGSHAN VALLEY,JELAPANG ROAD,1.38634,103.76617
222,HDB-SERANGOON,SERANGOON AVENUE 4,1.35843,103.87122
334,HDB-SEMBAWANG,SEMBAWANG CLOSE,1.44733,103.81582
659D,HDB-JURONG WEST,JURONG WEST STREET 65,1.33641,103.70248
631,HDB-JURONG WEST,JURONG WEST STREET 65,1.34306,103.70014
663A,HDB-JURONG WEST,JURONG WEST STREET 65,1.33853,103.70155
285E,MULTI STOREY CAR PARK,TOH GUAN ROAD,1.33758,103.74687
414,FERNVALE RIVERBOW,FERNVALE LINK,1.38976,103.8801
35A,RUMAH TINGGI VIEW,JALAN RUMAH TINGGI,1.28769,103.80893
457,FERNVALE WOODS,SENGKANG WEST ROAD,1.39252,103.86971
5,MOUNT FABER GREEN,TELOK BLANGAH CRESCENT,1.27872,103.81922
7,HDB-BUKIT MERAH,TELOK BLANGAH CRESCENT,1.27836,103.81938
1,MOUNT FABER GREEN,TELOK BLANGAH CRESCENT,1.27946,103.8179
24,MOUNT FABER VIEW,TELOK BLANGAH CRESCENT,1.27541,103.82066
159,HDB-CHOA CHU KANG,JALAN TECK WHYE,1.38022,103.75646
150,,WOODLANDS STREET 13,1.43533,103.77374
151,HDB-WOODLANDS,WOODLANDS STREET 13,1.43543,103.77423
314,WATERWAY CASCADIA,PUNGGOL WAY,1.40844,103.89717
226,THE VERANDAH @ MATILDA,SUMANG LANE,1.40309,103.89337
45,BLANGAH COURT,TELOK BLANGAH DRIVE,1.27176,103.80956
54,BLANGAH VIEW,TELOK BLANGAH DRIVE,1.2736,103.81194
523,FRAGRANT WOODS,WOODLANDS DRIVE 14,1.43324,103.79399
522,FRAGRANT WOODS,WOODLANDS DRIVE 14,1.4338,103.79389
513,HDB-WOODLANDS,WOODLANDS DRIVE 14,1.43387,103.78947
649,HDB-WOODLANDS,WOODLANDS RING ROAD,1.43894,103.80096
650,HDB-WOODLANDS,WOODLANDS RING ROAD,1.43828,103.80065
607,HDB-WOODLANDS,WOODLANDS RING ROAD,1.43665,103.79623
645,HDB-WOODLANDS,WOODLANDS RING ROAD,1.43705,103.80094
418,HDB-WOODLANDS,WOODLANDS STREET 41,1.42887,103.77477
414,HDB-WOODLANDS,WOODLANDS STREET 41,1.42791,103.77339
436,HDB-WOODLANDS,WOODLANDS STREET 41,1.42662,103.77487
103,HDB-CHOA CHU KANG,TECK WHYE LANE,1.37713,103.75356
123,HDB-CHOA CHU KANG,TECK WHYE LANE,1.3792,103.74946
121,HDB-CHOA CHU KANG,TECK WHYE LANE,1.3783,103.75011
108,HDB-CHOA CHU KANG,TECK WHYE LANE,1.37832,103.75295
26,TECK WHYE HEIGHTS II,TECK WHYE LANE,1.37762,103.75574
11,TECK WHYE HEIGHTS II,TECK WHYE LANE,1.37976,103.75497
61,HDB-KALLANG/WHAMPOA,JALAN TENTERAM,1.32797,103.85757
22,WHAMPOA HEIGHTS,JALAN TENTERAM,1.32641,103.85956
609,HDB-JURONG WEST,JURONG WEST STREET 65,1.33794,103.70059
617,HDB-JURONG WEST,JURONG WEST STREET 65,1.34071,103.70047
30,HDB-BUKIT MERAH,JALAN KLINIK,1.28767,103.8282
20,HDB-BUKIT MERAH,JALAN KLINIK,1.28811,103.82904
26,HDB-BUKIT MERAH,JALAN KLINIK,1.28817,103.82845
28,HDB-BUKIT MERAH,JALAN KLINIK,1.2879,103.8282
672,HDB-CENTRAL AREA,KLANG LANE,1.30879,103.85265
671B,HDB-CENTRAL AREA,KLANG LANE,1.30923,103.85236
672A,HDB-CENTRAL AREA,KLANG LANE,1.30849,103.85255
245,COMPASSVALE HAVEN,COMPASSVALE ROAD,1.39296,103.89929
153,,WOODLANDS STREET 13,1.4353,103.77484
105,HDB-WOODLANDS,WOODLANDS STREET 13,1.43684,103.78158
158,HDB-WOODLANDS,WOODLANDS STREET 13,1.43403,103.77478
155,HDB-WOODLANDS,WOODLANDS STREET 13,1.43473,103.77459
178,HDB-WOODLANDS,WOODLANDS STREET 13,1.43464,103.77767
179,HDB-WOODLANDS,WOODLANDS STREET 13,1.43478,103.77822
159,HDB-WOODLANDS,WOODLANDS STREET 13,1.43368,103.77459
104,HDB-WOODLANDS,WOODLANDS STREET 13,1.43647,103.78158
701A,MULTI STOREY CAR PARK,TAMPINES STREET 71,1.35691,103.93663
505A,MULTI STOREY CAR PARK,WOODLANDS DRIVE 14,1.43215,103.79162
230A,MULTI STOREY CAR PARK,TAMPINES STREET 21,1.35576,103.95024
169,HDB-WOODLANDS,WOODLANDS STREET 11,1.43332,103.77649
171,HDB-WOODLANDS,WOODLANDS STREET 11,1.43397,103.77653
168,HDB-WOODLANDS,WOODLANDS STREET 11,1.43298,103.77642
170,HDB-WOODLANDS,WOODLANDS STREET 11,1.43363,103.77629
167,HDB-WOODLANDS,WOODLANDS STREET 11,1.43359,103.77588
144,,WOODLANDS STREET 13,1.43608,103.77261
446A,WEST CREST @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 8,1.35038,103.73919
445C,WEST CREST @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 8,1.35079,103.73857
445A,WEST CREST @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 8,1.35097,103.73924
445B,WEST CREST @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 8,1.35107,103.73876
21,WHAMPOA HEIGHTS,JALAN TENTERAM,1.32616,103.86013
17,HDB-KALLANG/WHAMPOA,JALAN TENTERAM,1.32821,103.85981
20,WHAMPOA HEIGHTS,JALAN TENTERAM,1.32677,103.85994
329,HDB-WOODLANDS,WOODLANDS STREET 32,1.43036,103.7788
326,HDB-WOODLANDS,WOODLANDS STREET 32,1.43042,103.77958
323,HDB-WOODLANDS,WOODLANDS STREET 32,1.43117,103.77911
671,VINE GROVE @ YISHUN,YISHUN AVENUE 4,1.41919,103.84158
501,PALM BREEZE @ YISHUN,YISHUN STREET 51,1.41657,103.8409
813,KHATIB COURT,YISHUN RING ROAD,1.41782,103.83268
233,MATILDA COURT,SUMANG LANE,1.40127,103.89139
448,WEST VALLEY @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 9,1.35218,103.74047
249,COMPASSVALE HAVEN,COMPASSVALE ROAD,1.39176,103.89917
49,HDB-BUKIT MERAH,HOY FATT ROAD,1.28749,103.81171
51,HDB-BUKIT MERAH,LENGKOK BAHRU,1.28761,103.81227
46,HDB-BUKIT MERAH,LENGKOK BAHRU,1.28708,103.81271
47,HDB-BUKIT MERAH,LENGKOK BAHRU,1.28715,103.81183
44,HDB-BUKIT MERAH,LENGKOK BAHRU,1.28685,103.81171
48,HDB-BUKIT MERAH,LENGKOK BAHRU,1.28728,103.81096
554,HDB-JURONG WEST,JURONG WEST STREET 42,1.35323,103.71787
547,HDB-JURONG WEST,JURONG WEST STREET 42,1.35298,103.71491
546,HDB-JURONG WEST,JURONG WEST STREET 42,1.3527,103.71522
557,HDB-JURONG WEST,JURONG WEST STREET 42,1.35399,103.71857
199A,,PASIR RIS STREET 12,1.3665,103.9596
650,MULTI STOREY CAR PARK,JURONG WEST STREET 61,1.33869,103.69685
832A,,JURONG WEST STREET 81,1.34437,103.6946
648,MULTI STOREY CAR PARK,JURONG WEST STREET 61,1.33902,103.69735
844A,MULTI STOREY CAR PARK,JURONG WEST STREET 81,1.3459,103.69246
687,MULTI STOREY CAR PARK,WOODLANDS DRIVE 75,1.44122,103.8066
155A,MULTI STOREY CAR PARK,YUNG LOH ROAD,1.32815,103.7223
579A,,WOODLANDS DRIVE 16,1.43104,103.79552
149A,,PASIR RIS STREET 13,1.36239,103.96272
859A,MULTI STOREY CAR PARK,JURONG WEST STREET 81,1.34998,103.69622
84C,,LORONG 2 TOA PAYOH,1.33577,103.84733
856A,MULTI STOREY CAR PARK,TAMPINES STREET 82,1.35241,103.93803
146A,MULTI STOREY CAR PARK,RIVERVALE CRESCENT,1.39087,103.90591
511A,MULTI STOREY CAR PARK,CHOA CHU KANG STREET 51,1.38859,103.74111
548A,MULTI STOREY CAR PARK,HOUGANG STREET 51,1.37902,103.89118
141A,MULTI STOREY CAR PARK,LORONG 2 TOA PAYOH,1.33523,103.8456
513A,MULTI STOREY CAR PARK,CHOA CHU KANG STREET 51,1.39032,103.74237
462A,MULTI STOREY CAR PARK,CHOA CHU KANG AVENUE 4,1.37762,103.73572
27,HDB-BUKIT MERAH,TELOK BLANGAH WAY,1.27447,103.82147
34,HDB-BUKIT MERAH,TELOK BLANGAH WAY,1.27352,103.82248
33,HDB-BUKIT MERAH,TELOK BLANGAH WAY,1.27436,103.82218
659,WATERWAY SUNRAY,PUNGGOL EAST,1.40102,103.91958
889,TREETRAIL@WOODLANDS,WOODLANDS DRIVE 50,1.43807,103.79361
691,ADMIRALTY FLORA,WOODLANDS DRIVE 73,1.44063,103.8062
185,MARSILING GREENVIEW,WOODLANDS STREET 13,1.43628,103.77647
182,MARSILING GREENVIEW,WOODLANDS STREET 13,1.43516,103.77602
157,HDB-WOODLANDS,WOODLANDS STREET 13,1.43438,103.77478
107,HDB-WOODLANDS,WOODLANDS STREET 13,1.4373,103.78223
